date,wp4,train,u,v,ws,wd
2009-07-04 21:00:00,0.027999999999999997,1.0,3.73,-1.59,4.05,113.02
2009-07-04 22:00:00,0.006,1.0,3.11,-0.94,3.25,106.86
2009-07-04 23:00:00,0.022000000000000002,1.0,2.37,-0.17,2.37,94.21
2009-07-05 00:00:00,0.017,1.0,1.69,0.45,1.75,74.96
2009-07-05 01:00:00,0.039,1.0,2.49,0.96,2.67,68.86
2009-07-05 02:00:00,0.05,1.0,2.33,1.33,2.68,60.21
2009-07-05 03:00:00,0.05,1.0,2.31,1.57,2.8,55.79
2009-07-05 04:00:00,0.033,1.0,2.4,1.72,2.95,54.46
2009-07-05 05:00:00,0.039,1.0,2.55,1.79,3.12,54.87
2009-07-05 06:00:00,0.022000000000000002,1.0,2.71,1.84,3.27,55.85
2009-07-05 07:00:00,0.154,1.0,2.82,1.87,3.39,56.45
2009-07-05 08:00:00,0.17600000000000002,1.0,2.8,1.91,3.39,55.73
2009-07-05 09:00:00,0.127,1.0,2.54,1.95,3.2,52.48
2009-07-05 10:00:00,0.039,1.0,1.99,1.97,2.8,45.34
2009-07-05 11:00:00,0.006,1.0,1.43,1.86,2.34,37.54
2009-07-05 12:00:00,0.0,1.0,1.19,1.49,1.91,38.49
2009-07-05 13:00:00,0.0,1.0,1.71,0.76,1.87,66.01
2009-07-05 14:00:00,0.0,1.0,2.25,0.24,2.26,84.01
2009-07-05 15:00:00,0.0,1.0,2.62,-0.11,2.63,92.33
2009-07-05 16:00:00,0.0,1.0,2.88,-0.29,2.9,95.69
2009-07-05 17:00:00,0.0,1.0,3.11,-0.32,3.13,95.84
2009-07-05 18:00:00,0.022000000000000002,1.0,3.4,-0.21,3.4,93.58
2009-07-05 19:00:00,0.017,1.0,3.8,0.01,3.8,89.84
2009-07-05 20:00:00,0.022000000000000002,1.0,4.16,0.31,4.17,85.71
2009-07-05 21:00:00,0.0,1.0,4.3,0.64,4.35,81.48
2009-07-05 22:00:00,0.061,1.0,4.1,0.94,4.2,77.13
2009-07-05 23:00:00,0.039,1.0,3.71,1.03,3.85,74.55
2009-07-06 00:00:00,0.011000000000000001,1.0,3.37,0.72,3.45,77.89
2009-07-06 01:00:00,0.08800000000000001,1.0,4.01,-1.26,4.2,107.46
2009-07-06 02:00:00,0.017,1.0,3.24,-1.76,3.69,118.44
2009-07-06 03:00:00,0.006,1.0,2.23,-2.0,2.99,131.84
2009-07-06 04:00:00,0.061,1.0,1.14,-2.0,2.3,150.24
2009-07-06 05:00:00,0.017,1.0,0.25,-1.71,1.73,171.57
2009-07-06 06:00:00,0.0,1.0,-0.14,-1.07,1.08,187.68
2009-07-06 07:00:00,0.0,1.0,0.13,-0.11,0.17,129.16
2009-07-06 08:00:00,0.0,1.0,0.83,0.82,1.17,45.32
2009-07-06 09:00:00,0.0,1.0,1.6,1.24,2.02,52.28
2009-07-06 10:00:00,0.0,1.0,2.16,0.83,2.31,68.91
2009-07-06 11:00:00,0.0,1.0,2.5,-0.11,2.51,92.43
2009-07-06 12:00:00,0.0,1.0,2.71,-1.14,2.94,112.74
2009-07-06 13:00:00,0.0,1.0,2.57,-2.03,3.27,128.26
2009-07-06 14:00:00,0.006,1.0,2.8,-2.2,3.56,128.1
2009-07-06 15:00:00,0.0,1.0,3.2,-2.07,3.81,122.87
2009-07-06 16:00:00,0.0,1.0,3.64,-1.79,4.06,116.13
2009-07-06 17:00:00,0.006,1.0,3.95,-1.58,4.25,111.75
2009-07-06 18:00:00,0.105,1.0,3.92,-1.67,4.26,113.1
2009-07-06 19:00:00,0.061,1.0,3.42,-2.22,4.08,122.94
2009-07-06 20:00:00,0.027999999999999997,1.0,2.66,-3.01,4.02,138.46
2009-07-06 21:00:00,0.006,1.0,1.92,-3.74,4.2,152.8
2009-07-06 22:00:00,0.006,1.0,1.42,-4.16,4.39,161.18
2009-07-06 23:00:00,0.121,1.0,1.16,-4.19,4.35,164.6
2009-07-07 00:00:00,0.132,1.0,1.09,-3.83,3.98,164.15
2009-07-07 01:00:00,0.0,1.0,1.28,-2.79,3.07,155.35
2009-07-07 02:00:00,0.0,1.0,1.28,-2.11,2.47,148.8
2009-07-07 03:00:00,0.033,1.0,1.53,-1.82,2.38,139.93
2009-07-07 04:00:00,0.083,1.0,1.97,-1.81,2.68,132.59
2009-07-07 05:00:00,0.0,1.0,2.51,-1.94,3.17,127.6
2009-07-07 06:00:00,0.011000000000000001,1.0,3.07,-2.04,3.69,123.51
2009-07-07 07:00:00,0.05,1.0,3.58,-2.0,4.1,119.21
2009-07-07 08:00:00,0.17600000000000002,1.0,4.02,-1.91,4.45,115.45
2009-07-07 09:00:00,0.253,1.0,4.39,-1.89,4.78,113.3
2009-07-07 10:00:00,0.226,1.0,4.69,-2.03,5.1,113.39
2009-07-07 11:00:00,0.275,1.0,4.92,-2.3,5.43,115.02
2009-07-07 12:00:00,0.259,1.0,5.1,-2.64,5.74,117.38
2009-07-07 13:00:00,0.287,1.0,5.92,-2.38,6.38,111.93
2009-07-07 14:00:00,0.325,1.0,6.33,-2.9,6.96,114.58
2009-07-07 15:00:00,0.424,1.0,6.63,-3.31,7.41,116.56
2009-07-07 16:00:00,0.446,1.0,6.81,-3.64,7.72,118.13
2009-07-07 17:00:00,0.446,1.0,6.82,-3.87,7.85,119.55
2009-07-07 18:00:00,0.413,1.0,6.63,-4.0,7.74,121.09
2009-07-07 19:00:00,0.275,1.0,6.22,-4.03,7.41,122.92
2009-07-07 20:00:00,0.364,1.0,5.74,-3.98,6.98,124.72
2009-07-07 21:00:00,0.314,1.0,5.37,-3.87,6.62,125.75
2009-07-07 22:00:00,0.17600000000000002,1.0,5.26,-3.72,6.44,125.32
2009-07-07 23:00:00,0.132,1.0,5.28,-3.56,6.37,123.97
2009-07-08 00:00:00,0.171,1.0,5.29,-3.38,6.27,122.6
2009-07-08 01:00:00,0.375,1.0,5.24,-2.63,5.87,116.68
2009-07-08 02:00:00,0.391,1.0,5.19,-2.72,5.86,117.63
2009-07-08 03:00:00,0.551,1.0,4.86,-2.74,5.58,119.38
2009-07-08 04:00:00,0.7490000000000001,1.0,4.35,-2.71,5.12,121.89
2009-07-08 05:00:00,0.452,1.0,3.77,-2.62,4.59,124.84
2009-07-08 06:00:00,0.171,1.0,3.23,-2.48,4.07,127.48
2009-07-08 07:00:00,0.033,1.0,2.84,-2.29,3.64,128.86
2009-07-08 08:00:00,0.006,1.0,2.55,-2.11,3.31,129.52
2009-07-08 09:00:00,0.0,1.0,2.33,-2.02,3.09,130.94
2009-07-08 10:00:00,0.0,1.0,2.13,-2.09,2.98,134.44
2009-07-08 11:00:00,0.0,1.0,1.96,-2.26,2.99,139.09
2009-07-08 12:00:00,0.0,1.0,1.85,-2.48,3.1,143.29
2009-07-08 13:00:00,0.0,1.0,2.16,-2.98,3.68,144.14
2009-07-08 14:00:00,0.0,1.0,2.24,-3.26,3.95,145.51
2009-07-08 15:00:00,0.0,1.0,2.4,-3.4,4.17,144.76
2009-07-08 16:00:00,0.0,1.0,2.59,-3.45,4.32,143.13
2009-07-08 17:00:00,0.0,1.0,2.69,-3.47,4.39,142.22
2009-07-08 18:00:00,0.0,1.0,2.57,-3.5,4.34,143.7
2009-07-08 19:00:00,0.0,1.0,2.18,-3.59,4.2,148.76
2009-07-08 20:00:00,0.039,1.0,1.65,-3.65,4.01,155.67
2009-07-08 21:00:00,0.033,1.0,1.2,-3.6,3.79,161.51
2009-07-08 22:00:00,0.006,1.0,0.98,-3.36,3.5,163.8
2009-07-08 23:00:00,0.0,1.0,0.9,-3.06,3.19,163.69
2009-07-09 00:00:00,0.006,1.0,0.83,-2.87,2.99,163.86
2009-07-09 01:00:00,0.0,1.0,-0.15,-2.96,2.96,182.9
2009-07-09 02:00:00,0.0,1.0,-0.68,-2.71,2.79,194.07
2009-07-09 03:00:00,0.033,1.0,-0.92,-2.19,2.37,202.89
2009-07-09 04:00:00,0.017,1.0,-0.97,-1.48,1.77,213.27
2009-07-09 05:00:00,0.0,1.0,-0.94,-0.69,1.17,234.03
2009-07-09 06:00:00,0.0,1.0,-0.96,0.12,0.97,277.08
2009-07-09 07:00:00,0.0,1.0,-1.11,0.84,1.39,307.02
2009-07-09 08:00:00,0.0,1.0,-1.36,1.36,1.92,315.13
2009-07-09 09:00:00,0.0,1.0,-1.61,1.57,2.24,314.23
2009-07-09 10:00:00,0.006,1.0,-1.8,1.38,2.27,307.49
2009-07-09 11:00:00,0.0,1.0,-1.88,0.93,2.1,296.24
2009-07-09 12:00:00,0.011000000000000001,1.0,-1.83,0.39,1.87,281.96
2009-07-09 13:00:00,0.006,1.0,-1.57,0.1,1.57,273.48
2009-07-09 14:00:00,0.0,1.0,-1.49,-0.13,1.49,264.95
2009-07-09 15:00:00,0.0,1.0,-1.46,-0.25,1.48,260.1
2009-07-09 16:00:00,0.0,1.0,-1.41,-0.3,1.44,257.85
2009-07-09 17:00:00,0.006,1.0,-1.21,-0.31,1.25,255.88
2009-07-09 18:00:00,0.044000000000000004,1.0,-0.72,-0.29,0.78,248.4
2009-07-09 19:00:00,0.061,1.0,0.13,-0.28,0.3,155.48
2009-07-09 20:00:00,0.011000000000000001,1.0,1.05,-0.32,1.1,107.11
2009-07-09 21:00:00,0.011000000000000001,1.0,1.67,-0.48,1.74,105.98
2009-07-09 22:00:00,0.0,1.0,1.71,-0.74,1.87,113.36
2009-07-09 23:00:00,0.0,1.0,1.26,-0.88,1.53,125.05
2009-07-10 00:00:00,0.0,1.0,0.46,-0.62,0.77,143.09
2009-07-10 01:00:00,0.0,1.0,-0.62,-0.05,0.62,265.65
2009-07-10 02:00:00,0.0,1.0,-1.66,0.9,1.88,298.43
2009-07-10 03:00:00,0.055,1.0,-2.02,1.66,2.61,309.37
2009-07-10 04:00:00,0.325,1.0,-1.91,2.24,2.95,319.56
2009-07-10 05:00:00,0.34700000000000003,1.0,-1.58,2.63,3.07,329.0
2009-07-10 06:00:00,0.419,1.0,-1.28,2.78,3.06,335.23
2009-07-10 07:00:00,0.375,1.0,-1.22,2.71,2.97,335.72
2009-07-10 08:00:00,0.457,1.0,-1.35,2.58,2.91,332.44
2009-07-10 09:00:00,0.43,1.0,-1.54,2.6,3.02,329.27
2009-07-10 10:00:00,0.331,1.0,-1.71,2.9,3.37,329.56
2009-07-10 11:00:00,0.34700000000000003,1.0,-1.72,3.36,3.78,332.91
2009-07-10 12:00:00,0.231,1.0,-1.48,3.78,4.06,338.64
2009-07-10 13:00:00,0.033,1.0,-0.34,3.63,3.65,354.63
2009-07-10 14:00:00,0.006,1.0,0.47,3.67,3.7,7.26
2009-07-10 15:00:00,0.033,1.0,1.42,3.72,3.98,20.86
2009-07-10 16:00:00,0.11599999999999999,1.0,2.37,3.78,4.46,32.17
2009-07-10 17:00:00,0.231,1.0,3.18,3.9,5.03,39.17
2009-07-10 18:00:00,0.38,1.0,3.66,4.15,5.53,41.36
2009-07-10 19:00:00,0.452,1.0,3.68,4.55,5.85,38.98
2009-07-10 20:00:00,0.523,1.0,3.31,4.92,5.93,33.89
2009-07-10 21:00:00,0.617,1.0,2.64,5.07,5.72,27.47
2009-07-10 22:00:00,0.595,1.0,1.8,4.87,5.19,20.27
2009-07-10 23:00:00,0.46799999999999997,1.0,0.99,4.49,4.59,12.48
2009-07-11 00:00:00,0.408,1.0,0.44,4.15,4.17,6.04
2009-07-11 01:00:00,0.358,1.0,0.82,4.92,4.99,9.43
2009-07-11 02:00:00,0.441,1.0,0.7,5.05,5.1,7.94
2009-07-11 03:00:00,0.507,1.0,0.95,5.14,5.23,10.46
2009-07-11 04:00:00,0.584,1.0,1.44,5.17,5.37,15.56
2009-07-11 05:00:00,0.623,1.0,2.01,5.14,5.52,21.42
2009-07-11 06:00:00,0.705,1.0,2.49,5.02,5.61,26.38
2009-07-11 07:00:00,0.7440000000000001,1.0,2.76,4.82,5.55,29.85
2009-07-11 08:00:00,0.716,1.0,2.99,4.41,5.33,34.11
2009-07-11 09:00:00,0.556,1.0,3.39,3.7,5.02,42.52
2009-07-11 10:00:00,0.325,1.0,4.09,2.66,4.88,56.98
2009-07-11 11:00:00,0.17600000000000002,1.0,4.8,1.7,5.09,70.52
2009-07-11 12:00:00,0.006,1.0,5.11,1.31,5.27,75.6
2009-07-11 13:00:00,0.017,1.0,4.76,2.46,5.36,62.68
2009-07-11 14:00:00,0.039,1.0,4.93,2.4,5.49,64.08
2009-07-11 15:00:00,0.14300000000000002,1.0,5.25,1.92,5.59,69.94
2009-07-11 16:00:00,0.34700000000000003,1.0,5.59,1.07,5.7,79.13
2009-07-11 17:00:00,0.479,1.0,5.79,-0.12,5.79,91.18
2009-07-11 18:00:00,0.364,1.0,5.62,-1.66,5.86,106.5
2009-07-11 19:00:00,0.198,1.0,4.98,-3.5,6.09,125.11
2009-07-11 20:00:00,0.149,1.0,4.19,-5.32,6.77,141.78
2009-07-11 21:00:00,0.314,1.0,3.66,-6.74,7.67,151.51
2009-07-11 22:00:00,0.584,1.0,3.68,-7.47,8.33,153.79
2009-07-11 23:00:00,0.672,1.0,4.02,-7.53,8.54,151.9
2009-07-12 00:00:00,0.496,1.0,4.35,-7.05,8.28,148.34
2009-07-12 01:00:00,0.556,1.0,4.14,-5.78,7.11,144.37
2009-07-12 02:00:00,0.8540000000000001,1.0,3.75,-5.18,6.39,144.11
2009-07-12 03:00:00,0.887,1.0,3.45,-4.45,5.63,142.22
2009-07-12 04:00:00,0.733,1.0,3.24,-3.66,4.89,138.44
2009-07-12 05:00:00,0.601,1.0,3.13,-2.89,4.26,132.73
2009-07-12 06:00:00,0.551,1.0,3.1,-2.24,3.82,125.82
2009-07-12 07:00:00,0.231,1.0,3.15,-1.76,3.61,119.23
2009-07-12 08:00:00,0.07200000000000001,1.0,3.24,-1.38,3.52,113.16
2009-07-12 09:00:00,0.017,1.0,3.3,-0.98,3.44,106.55
2009-07-12 10:00:00,0.039,1.0,3.32,-0.47,3.35,98.05
2009-07-12 11:00:00,0.08800000000000001,1.0,3.39,0.08,3.39,88.68
2009-07-12 12:00:00,0.22,1.0,3.66,0.55,3.7,81.44
2009-07-12 13:00:00,0.209,1.0,4.79,0.0,4.79,90.02
2009-07-12 14:00:00,0.281,1.0,5.25,-0.01,5.25,90.15
2009-07-12 15:00:00,0.331,1.0,5.5,0.26,5.51,87.24
2009-07-12 16:00:00,0.402,1.0,5.57,0.64,5.6,83.47
2009-07-12 17:00:00,0.358,1.0,5.48,0.75,5.53,82.16
2009-07-12 18:00:00,0.364,1.0,5.26,0.23,5.27,87.5
2009-07-12 19:00:00,0.309,1.0,4.95,-1.13,5.08,102.88
2009-07-12 20:00:00,0.14300000000000002,1.0,4.48,-2.77,5.27,121.72
2009-07-12 21:00:00,0.055,1.0,3.77,-3.92,5.44,136.15
2009-07-12 22:00:00,0.044000000000000004,1.0,2.81,-4.07,4.94,145.32
2009-07-12 23:00:00,0.083,1.0,1.88,-3.56,4.03,152.24
2009-07-13 00:00:00,0.011000000000000001,1.0,1.29,-3.01,3.27,156.76
2009-07-13 01:00:00,0.011000000000000001,1.0,1.33,-3.61,3.85,159.71
2009-07-13 02:00:00,0.017,1.0,1.34,-3.16,3.43,157.0
2009-07-13 03:00:00,0.05,1.0,1.57,-2.82,3.23,150.94
2009-07-13 04:00:00,0.07200000000000001,1.0,1.95,-2.56,3.22,142.71
2009-07-13 05:00:00,0.08800000000000001,1.0,2.38,-2.3,3.31,134.11
2009-07-13 06:00:00,0.099,1.0,2.73,-1.98,3.37,125.94
2009-07-13 07:00:00,0.055,1.0,2.94,-1.54,3.32,117.72
2009-07-13 08:00:00,0.05,1.0,3.14,-1.1,3.33,109.29
2009-07-13 09:00:00,0.105,1.0,3.52,-0.77,3.61,102.4
2009-07-13 10:00:00,0.16,1.0,4.18,-0.68,4.24,99.29
2009-07-13 11:00:00,0.242,1.0,4.91,-0.89,4.99,100.25
2009-07-13 12:00:00,0.309,1.0,5.42,-1.43,5.6,104.81
2009-07-13 13:00:00,0.402,1.0,5.07,-3.15,5.97,121.89
2009-07-13 14:00:00,0.309,1.0,4.99,-4.02,6.41,128.8
2009-07-13 15:00:00,0.298,1.0,5.11,-4.25,6.64,129.76
2009-07-13 16:00:00,0.275,1.0,5.3,-4.02,6.66,127.2
2009-07-13 17:00:00,0.237,1.0,5.45,-3.59,6.53,123.33
2009-07-13 18:00:00,0.226,1.0,5.42,-3.2,6.29,120.53
2009-07-13 19:00:00,0.198,1.0,5.1,-3.03,5.93,120.69
2009-07-13 20:00:00,0.099,1.0,4.59,-2.92,5.44,122.45
2009-07-13 21:00:00,0.061,1.0,4.03,-2.63,4.82,123.1
2009-07-13 22:00:00,0.044000000000000004,1.0,3.55,-2.02,4.08,119.6
2009-07-13 23:00:00,0.044000000000000004,1.0,3.2,-1.35,3.47,112.93
2009-07-14 00:00:00,0.0,1.0,3.03,-1.02,3.19,108.59
2009-07-14 01:00:00,0.132,1.0,3.47,-1.27,3.7,110.09
2009-07-14 02:00:00,0.298,1.0,3.27,-1.67,3.67,117.04
2009-07-14 03:00:00,0.16,1.0,3.14,-1.86,3.65,120.65
2009-07-14 04:00:00,0.226,1.0,3.04,-1.89,3.58,121.9
2009-07-14 05:00:00,0.226,1.0,2.93,-1.85,3.47,122.25
2009-07-14 06:00:00,0.182,1.0,2.74,-1.81,3.29,123.38
2009-07-14 07:00:00,0.083,1.0,2.45,-1.82,3.05,126.66
2009-07-14 08:00:00,0.039,1.0,2.16,-1.86,2.85,130.64
2009-07-14 09:00:00,0.011000000000000001,1.0,2.04,-1.85,2.75,132.2
2009-07-14 10:00:00,0.0,1.0,2.17,-1.76,2.79,129.06
2009-07-14 11:00:00,0.0,1.0,2.43,-1.67,2.95,124.51
2009-07-14 12:00:00,0.0,1.0,2.63,-1.68,3.12,122.5
2009-07-14 13:00:00,0.0,1.0,2.21,-2.07,3.03,133.04
2009-07-14 14:00:00,0.0,1.0,2.53,-1.98,3.21,128.09
2009-07-14 15:00:00,0.0,1.0,2.9,-1.94,3.49,123.69
2009-07-14 16:00:00,0.0,1.0,3.29,-1.9,3.8,120.04
2009-07-14 17:00:00,0.061,1.0,3.65,-1.85,4.1,116.88
2009-07-14 18:00:00,0.055,1.0,3.98,-1.76,4.35,113.85
2009-07-14 19:00:00,0.099,1.0,4.22,-1.6,4.52,110.78
2009-07-14 20:00:00,0.138,1.0,4.24,-1.39,4.46,108.15
2009-07-14 21:00:00,0.138,1.0,3.88,-1.14,4.05,106.42
2009-07-14 22:00:00,0.027999999999999997,1.0,3.07,-0.87,3.19,105.78
2009-07-14 23:00:00,0.0,1.0,2.02,-0.49,2.08,103.72
2009-07-15 00:00:00,0.0,1.0,1.05,0.06,1.05,86.8
2009-07-15 01:00:00,0.0,1.0,0.6,0.72,0.93,39.88
2009-07-15 02:00:00,0.0,1.0,0.05,1.48,1.48,2.07
2009-07-15 03:00:00,0.0,1.0,-0.03,2.15,2.15,359.14
2009-07-15 04:00:00,0.0,1.0,0.18,2.71,2.72,3.84
2009-07-15 05:00:00,0.011000000000000001,1.0,0.48,3.12,3.16,8.66
2009-07-15 06:00:00,0.066,1.0,0.61,3.32,3.38,10.42
2009-07-15 07:00:00,0.11599999999999999,1.0,0.43,3.31,3.33,7.4
2009-07-15 08:00:00,0.364,1.0,0.08,3.24,3.24,1.36
2009-07-15 09:00:00,0.253,1.0,-0.22,3.34,3.34,356.21
2009-07-15 10:00:00,0.193,1.0,-0.31,3.75,3.76,355.31
2009-07-15 11:00:00,0.242,1.0,-0.29,4.38,4.39,356.15
2009-07-15 12:00:00,0.303,1.0,-0.36,5.05,5.06,355.92
2009-07-15 13:00:00,0.253,1.0,0.55,5.44,5.47,5.77
2009-07-15 14:00:00,0.303,1.0,0.6,5.81,5.84,5.91
2009-07-15 15:00:00,0.342,1.0,0.58,5.96,5.98,5.59
2009-07-15 16:00:00,0.413,1.0,0.56,5.94,5.97,5.4
2009-07-15 17:00:00,0.375,1.0,0.73,5.87,5.92,7.11
2009-07-15 18:00:00,0.292,1.0,1.32,5.86,6.0,12.7
2009-07-15 19:00:00,0.46299999999999997,1.0,2.39,5.95,6.42,21.87
2009-07-15 20:00:00,0.369,1.0,3.37,6.01,6.89,29.29
2009-07-15 21:00:00,0.38,1.0,3.53,5.82,6.81,31.24
2009-07-15 22:00:00,0.529,1.0,2.43,5.27,5.8,24.75
2009-07-15 23:00:00,0.7440000000000001,1.0,0.76,4.54,4.61,9.47
2009-07-16 00:00:00,0.645,1.0,-0.49,3.94,3.97,352.94
