date,wp2,train,u,v,ws,wd
2009-07-07 13:00:00,0.04,1.0,1.63,0.84,1.84,62.78
2009-07-07 14:00:00,0.03,1.0,2.56,1.32,2.88,62.8
2009-07-07 15:00:00,0.0,1.0,3.36,1.88,3.85,60.81
2009-07-07 16:00:00,0.005,1.0,4.01,2.45,4.7,58.57
2009-07-07 17:00:00,0.091,1.0,4.47,2.95,5.35,56.6
2009-07-07 18:00:00,0.308,1.0,4.7,3.28,5.73,55.13
2009-07-07 19:00:00,0.32899999999999996,1.0,4.67,3.36,5.76,54.28
2009-07-07 20:00:00,0.071,1.0,4.44,3.2,5.47,54.22
2009-07-07 21:00:00,0.061,1.0,4.05,2.8,4.92,55.34
2009-07-07 22:00:00,0.091,1.0,3.58,2.2,4.21,58.38
2009-07-07 23:00:00,0.147,1.0,3.16,1.57,3.53,63.49
2009-07-08 00:00:00,0.096,1.0,2.91,1.1,3.11,69.33
2009-07-08 01:00:00,0.11599999999999999,1.0,3.11,1.63,3.52,62.3
2009-07-08 02:00:00,0.11599999999999999,1.0,3.0,1.59,3.39,62.01
2009-07-08 03:00:00,0.076,1.0,3.07,1.42,3.39,65.14
2009-07-08 04:00:00,0.061,1.0,3.27,1.17,3.47,70.36
2009-07-08 05:00:00,0.086,1.0,3.48,0.86,3.59,76.16
2009-07-08 06:00:00,0.066,1.0,3.63,0.54,3.67,81.47
2009-07-08 07:00:00,0.061,1.0,3.62,0.26,3.63,85.89
2009-07-08 08:00:00,0.04,1.0,3.46,0.02,3.46,89.7
2009-07-08 09:00:00,0.051,1.0,3.17,-0.18,3.17,93.21
2009-07-08 10:00:00,0.035,1.0,2.77,-0.32,2.79,96.55
2009-07-08 11:00:00,0.025,1.0,2.39,-0.38,2.42,99.08
2009-07-08 12:00:00,0.01,1.0,2.13,-0.34,2.15,99.04
2009-07-08 13:00:00,0.0,1.0,2.41,1.02,2.62,67.11
2009-07-08 14:00:00,0.0,1.0,2.3,0.88,2.47,69.05
2009-07-08 15:00:00,0.0,1.0,2.17,0.53,2.23,76.33
2009-07-08 16:00:00,0.0,1.0,2.0,0.05,2.0,88.69
2009-07-08 17:00:00,0.02,1.0,1.78,-0.43,1.83,103.71
2009-07-08 18:00:00,0.015,1.0,1.47,-0.77,1.66,117.77
2009-07-08 19:00:00,0.025,1.0,1.07,-0.88,1.38,129.71
2009-07-08 20:00:00,0.025,1.0,0.66,-0.88,1.1,142.97
2009-07-08 21:00:00,0.01,1.0,0.38,-0.91,0.98,157.44
2009-07-08 22:00:00,0.0,1.0,0.28,-1.1,1.14,165.66
2009-07-08 23:00:00,0.0,1.0,0.22,-1.4,1.41,170.87
2009-07-09 00:00:00,0.0,1.0,0.0,-1.7,1.7,179.84
2009-07-09 01:00:00,0.0,1.0,0.08,-1.34,1.34,176.52
2009-07-09 02:00:00,0.0,1.0,-0.91,-1.97,2.17,204.69
2009-07-09 03:00:00,0.0,1.0,-1.74,-2.32,2.9,216.88
2009-07-09 04:00:00,0.005,1.0,-2.39,-2.44,3.41,224.33
2009-07-09 05:00:00,0.035,1.0,-2.79,-2.43,3.7,228.91
2009-07-09 06:00:00,0.04,1.0,-2.86,-2.36,3.71,230.5
2009-07-09 07:00:00,0.01,1.0,-2.59,-2.31,3.47,228.34
2009-07-09 08:00:00,0.0,1.0,-2.14,-2.3,3.14,222.88
2009-07-09 09:00:00,0.0,1.0,-1.7,-2.36,2.91,215.77
2009-07-09 10:00:00,0.0,1.0,-1.45,-2.49,2.88,210.2
2009-07-09 11:00:00,0.02,1.0,-1.39,-2.65,3.0,207.63
2009-07-09 12:00:00,0.01,1.0,-1.48,-2.79,3.16,207.92
2009-07-09 13:00:00,0.02,1.0,-2.27,-2.6,3.45,221.13
2009-07-09 14:00:00,0.046,1.0,-2.25,-2.54,3.39,221.53
2009-07-09 15:00:00,0.071,1.0,-2.35,-2.43,3.38,224.14
2009-07-09 16:00:00,0.086,1.0,-2.52,-2.28,3.4,227.91
2009-07-09 17:00:00,0.071,1.0,-2.63,-2.1,3.36,231.41
2009-07-09 18:00:00,0.071,1.0,-2.52,-1.87,3.14,233.35
2009-07-09 19:00:00,0.071,1.0,-2.13,-1.62,2.67,232.72
2009-07-09 20:00:00,0.055999999999999994,1.0,-1.64,-1.35,2.12,230.54
2009-07-09 21:00:00,0.035,1.0,-1.3,-1.08,1.69,230.3
2009-07-09 22:00:00,0.015,1.0,-1.3,-0.82,1.54,237.85
2009-07-09 23:00:00,0.005,1.0,-1.56,-0.5,1.63,252.2
2009-07-10 00:00:00,0.0,1.0,-1.91,-0.04,1.91,268.68
2009-07-10 01:00:00,0.0,1.0,-2.06,1.13,2.35,298.7
2009-07-10 02:00:00,0.0,1.0,-2.25,1.14,2.53,296.94
2009-07-10 03:00:00,0.0,1.0,-2.24,1.06,2.48,295.44
2009-07-10 04:00:00,0.0,1.0,-2.09,0.94,2.29,294.13
2009-07-10 05:00:00,0.0,1.0,-1.91,0.82,2.08,293.28
2009-07-10 06:00:00,0.0,1.0,-1.83,0.8,1.99,293.54
2009-07-10 07:00:00,0.0,1.0,-1.9,0.9,2.1,295.35
2009-07-10 08:00:00,0.0,1.0,-2.04,1.1,2.31,298.25
2009-07-10 09:00:00,0.0,1.0,-2.12,1.33,2.5,302.05
2009-07-10 10:00:00,0.0,1.0,-2.04,1.55,2.56,307.25
2009-07-10 11:00:00,0.0,1.0,-1.79,1.77,2.52,314.78
2009-07-10 12:00:00,0.005,1.0,-1.39,2.02,2.45,325.56
2009-07-10 13:00:00,0.03,1.0,-1.22,2.44,2.73,333.46
2009-07-10 14:00:00,0.055999999999999994,1.0,-0.62,2.62,2.69,346.73
2009-07-10 15:00:00,0.051,1.0,-0.01,2.67,2.67,359.8
2009-07-10 16:00:00,0.02,1.0,0.56,2.63,2.69,12.01
2009-07-10 17:00:00,0.025,1.0,1.04,2.58,2.78,21.98
2009-07-10 18:00:00,0.046,1.0,1.39,2.59,2.94,28.13
2009-07-10 19:00:00,0.061,1.0,1.55,2.71,3.12,29.67
2009-07-10 20:00:00,0.055999999999999994,1.0,1.47,2.85,3.21,27.31
2009-07-10 21:00:00,0.066,1.0,1.12,2.88,3.09,21.17
2009-07-10 22:00:00,0.025,1.0,0.46,2.73,2.77,9.64
2009-07-10 23:00:00,0.0,1.0,-0.32,2.6,2.62,352.89
2009-07-11 00:00:00,0.005,1.0,-1.05,2.75,2.95,339.12
2009-07-11 01:00:00,0.066,1.0,-0.74,3.33,3.41,347.52
2009-07-11 02:00:00,0.228,1.0,-0.55,4.1,4.14,352.34
2009-07-11 03:00:00,0.374,1.0,-0.36,4.83,4.85,355.69
2009-07-11 04:00:00,0.475,1.0,-0.18,5.49,5.49,358.13
2009-07-11 05:00:00,0.536,1.0,0.04,5.97,5.97,0.42
2009-07-11 06:00:00,0.465,1.0,0.35,6.21,6.22,3.24
2009-07-11 07:00:00,0.354,1.0,0.74,6.15,6.2,6.9
2009-07-11 08:00:00,0.308,1.0,1.02,5.88,5.97,9.85
2009-07-11 09:00:00,0.33399999999999996,1.0,0.94,5.54,5.61,9.6
2009-07-11 10:00:00,0.33899999999999997,1.0,0.38,5.25,5.26,4.09
2009-07-11 11:00:00,0.32899999999999996,1.0,-0.22,5.19,5.19,357.56
2009-07-11 12:00:00,0.374,1.0,-0.28,5.51,5.52,357.11
2009-07-11 13:00:00,0.465,1.0,1.21,7.09,7.19,9.67
2009-07-11 14:00:00,0.485,1.0,2.12,6.81,7.13,17.29
2009-07-11 15:00:00,0.531,1.0,2.44,6.81,7.24,19.68
2009-07-11 16:00:00,0.455,1.0,2.39,6.97,7.37,18.89
2009-07-11 17:00:00,0.46,1.0,2.3,7.14,7.5,17.87
2009-07-11 18:00:00,0.39399999999999996,1.0,2.55,7.18,7.62,19.57
2009-07-11 19:00:00,0.44,1.0,3.37,6.97,7.74,25.79
2009-07-11 20:00:00,0.319,1.0,4.42,6.47,7.83,34.37
2009-07-11 21:00:00,0.384,1.0,5.26,5.64,7.71,42.99
2009-07-11 22:00:00,0.349,1.0,5.55,4.52,7.15,50.86
2009-07-11 23:00:00,0.253,1.0,5.51,3.27,6.41,59.35
2009-07-12 00:00:00,0.182,1.0,5.51,2.12,5.9,68.98
2009-07-12 01:00:00,0.076,1.0,6.71,0.35,6.72,86.98
2009-07-12 02:00:00,0.076,1.0,7.21,-1.49,7.36,101.69
2009-07-12 03:00:00,0.11599999999999999,1.0,6.91,-2.01,7.2,106.22
2009-07-12 04:00:00,0.228,1.0,6.1,-1.61,6.31,104.79
2009-07-12 05:00:00,0.157,1.0,5.19,-0.82,5.25,98.96
2009-07-12 06:00:00,0.126,1.0,4.59,-0.18,4.6,92.3
2009-07-12 07:00:00,0.106,1.0,4.61,-0.12,4.61,91.51
2009-07-12 08:00:00,0.121,1.0,4.95,-0.47,4.97,95.4
2009-07-12 09:00:00,0.13699999999999998,1.0,5.17,-0.92,5.25,100.09
2009-07-12 10:00:00,0.076,1.0,4.96,-1.22,5.11,103.82
2009-07-12 11:00:00,0.046,1.0,4.45,-1.29,4.63,106.15
2009-07-12 12:00:00,0.025,1.0,3.88,-1.09,4.03,105.67
2009-07-12 13:00:00,0.04,1.0,3.62,0.05,3.62,89.25
2009-07-12 14:00:00,0.025,1.0,3.67,0.52,3.71,81.91
2009-07-12 15:00:00,0.005,1.0,3.79,1.22,3.98,72.16
2009-07-12 16:00:00,0.055999999999999994,1.0,3.99,2.0,4.46,63.33
2009-07-12 17:00:00,0.142,1.0,4.3,2.67,5.06,58.16
2009-07-12 18:00:00,0.263,1.0,4.8,3.01,5.67,57.91
2009-07-12 19:00:00,0.349,1.0,5.49,2.89,6.2,62.27
2009-07-12 20:00:00,0.465,1.0,6.05,2.43,6.52,68.12
2009-07-12 21:00:00,0.501,1.0,6.12,1.85,6.39,73.13
2009-07-12 22:00:00,0.475,1.0,5.45,1.35,5.62,76.14
2009-07-12 23:00:00,0.46,1.0,4.44,1.01,4.56,77.16
2009-07-13 00:00:00,0.389,1.0,3.61,0.94,3.73,75.4
2009-07-13 01:00:00,0.222,1.0,3.69,1.29,3.91,70.75
2009-07-13 02:00:00,0.248,1.0,3.31,0.67,3.37,78.58
2009-07-13 03:00:00,0.228,1.0,3.14,0.2,3.15,86.27
2009-07-13 04:00:00,0.142,1.0,3.14,-0.12,3.15,92.2
2009-07-13 05:00:00,0.121,1.0,3.27,-0.32,3.28,95.6
2009-07-13 06:00:00,0.11599999999999999,1.0,3.44,-0.4,3.47,96.67
2009-07-13 07:00:00,0.066,1.0,3.63,-0.39,3.65,96.12
2009-07-13 08:00:00,0.055999999999999994,1.0,3.84,-0.35,3.86,95.25
2009-07-13 09:00:00,0.081,1.0,4.11,-0.38,4.13,95.29
2009-07-13 10:00:00,0.131,1.0,4.45,-0.52,4.48,96.62
2009-07-13 11:00:00,0.152,1.0,4.79,-0.63,4.84,97.52
2009-07-13 12:00:00,0.258,1.0,5.07,-0.56,5.1,96.35
2009-07-13 13:00:00,0.28300000000000003,1.0,5.25,0.51,5.28,84.43
2009-07-13 14:00:00,0.217,1.0,5.74,1.09,5.84,79.28
2009-07-13 15:00:00,0.212,1.0,6.3,1.41,6.46,77.41
2009-07-13 16:00:00,0.177,1.0,6.86,1.5,7.03,77.65
2009-07-13 17:00:00,0.16699999999999998,1.0,7.32,1.42,7.46,79.01
2009-07-13 18:00:00,0.187,1.0,7.57,1.22,7.67,80.85
2009-07-13 19:00:00,0.308,1.0,7.52,0.92,7.58,83.01
2009-07-13 20:00:00,0.177,1.0,7.2,0.45,7.21,86.41
2009-07-13 21:00:00,0.10099999999999999,1.0,6.61,-0.3,6.62,92.63
2009-07-13 22:00:00,0.243,1.0,5.81,-1.35,5.97,103.08
2009-07-13 23:00:00,0.501,1.0,4.93,-2.3,5.44,114.98
2009-07-14 00:00:00,0.42,1.0,4.11,-2.65,4.89,122.83
2009-07-14 01:00:00,0.298,1.0,3.97,-2.81,4.86,125.24
2009-07-14 02:00:00,0.40399999999999997,1.0,3.78,-2.06,4.3,118.61
2009-07-14 03:00:00,0.182,1.0,3.57,-1.13,3.74,107.56
2009-07-14 04:00:00,0.051,1.0,3.39,-0.18,3.39,93.05
2009-07-14 05:00:00,0.015,1.0,3.31,0.55,3.36,80.57
2009-07-14 06:00:00,0.005,1.0,3.44,0.8,3.53,76.86
2009-07-14 07:00:00,0.02,1.0,3.8,0.42,3.82,83.75
2009-07-14 08:00:00,0.081,1.0,4.19,-0.39,4.2,95.29
2009-07-14 09:00:00,0.222,1.0,4.32,-1.29,4.51,106.64
2009-07-14 10:00:00,0.217,1.0,4.02,-2.01,4.5,116.57
2009-07-14 11:00:00,0.152,1.0,3.55,-2.43,4.3,124.4
2009-07-14 12:00:00,0.111,1.0,3.25,-2.46,4.08,127.15
2009-07-14 13:00:00,0.061,1.0,4.35,-3.05,5.31,125.04
2009-07-14 14:00:00,0.10099999999999999,1.0,4.58,-3.26,5.63,125.43
2009-07-14 15:00:00,0.081,1.0,4.53,-2.91,5.39,122.7
2009-07-14 16:00:00,0.04,1.0,4.28,-2.19,4.81,117.12
2009-07-14 17:00:00,0.061,1.0,3.97,-1.41,4.21,109.54
2009-07-14 18:00:00,0.182,1.0,3.76,-0.89,3.87,103.26
2009-07-14 19:00:00,0.162,1.0,3.75,-0.83,3.84,102.42
2009-07-14 20:00:00,0.076,1.0,3.73,-0.93,3.84,104.01
2009-07-14 21:00:00,0.02,1.0,3.44,-0.79,3.53,102.88
2009-07-14 22:00:00,0.025,1.0,2.74,-0.12,2.74,92.54
2009-07-14 23:00:00,0.106,1.0,2.02,0.75,2.16,69.75
2009-07-15 00:00:00,0.39399999999999996,1.0,1.79,1.35,2.24,52.87
2009-07-15 01:00:00,0.43,1.0,4.04,0.78,4.11,79.1
2009-07-15 02:00:00,0.39899999999999997,1.0,4.39,-0.15,4.39,91.9
2009-07-15 03:00:00,0.495,1.0,4.34,-0.87,4.43,101.34
2009-07-15 04:00:00,0.32899999999999996,1.0,4.02,-1.41,4.26,109.28
2009-07-15 05:00:00,0.228,1.0,3.58,-1.74,3.98,115.9
2009-07-15 06:00:00,0.152,1.0,3.21,-1.86,3.71,120.05
2009-07-15 07:00:00,0.096,1.0,3.02,-1.76,3.5,120.33
2009-07-15 08:00:00,0.055999999999999994,1.0,2.86,-1.56,3.26,118.67
2009-07-15 09:00:00,0.01,1.0,2.53,-1.37,2.88,118.54
2009-07-15 10:00:00,0.0,1.0,1.9,-1.27,2.28,123.69
2009-07-15 11:00:00,0.0,1.0,1.2,-1.09,1.62,132.11
2009-07-15 12:00:00,0.0,1.0,0.75,-0.63,0.98,130.06
2009-07-15 13:00:00,0.0,1.0,0.67,0.94,1.15,35.29
2009-07-15 14:00:00,0.005,1.0,0.86,1.89,2.07,24.51
2009-07-15 15:00:00,0.035,1.0,1.23,2.72,2.99,24.32
2009-07-15 16:00:00,0.03,1.0,1.65,3.4,3.78,25.92
2009-07-15 17:00:00,0.076,1.0,1.92,3.89,4.34,26.34
2009-07-15 18:00:00,0.096,1.0,1.8,4.12,4.49,23.68
2009-07-15 19:00:00,0.061,1.0,1.18,4.05,4.22,16.2
2009-07-15 20:00:00,0.046,1.0,0.37,3.71,3.72,5.77
2009-07-15 21:00:00,0.035,1.0,-0.16,3.09,3.09,357.09
2009-07-15 22:00:00,0.005,1.0,-0.14,2.25,2.25,356.5
2009-07-15 23:00:00,0.0,1.0,0.05,1.35,1.35,1.99
2009-07-16 00:00:00,0.0,1.0,-0.16,0.58,0.6,344.86
2009-07-16 01:00:00,0.0,1.0,-1.79,1.15,2.13,302.72
2009-07-16 02:00:00,0.0,1.0,-1.92,0.95,2.14,296.27
2009-07-16 03:00:00,0.005,1.0,-1.9,0.84,2.08,293.78
2009-07-16 04:00:00,0.005,1.0,-1.82,0.87,2.02,295.51
